index,Vac,Pso,Paco,Pdco,Vdco,C0,C1,C2,C3,Pnt,Vdcmax,Idcmax,Mppt_low,Mppt_high,CEC_Date,CEC_Type,CEC_hybrid
ABB__UNO_2_0_TL_OUTD_S_US_Z_M_A__240V_,240,14.459577,2000.0,2061.733398,400.0,-5.249517e-06,-5e-05,0.000371,-0.00069,0.15,480.0,5.154333,180.0,480.0,,Utility Interactive,
ABB__UNO_2_0_TL_OUTD_S_US_Z_M_A__277V_,277,15.902328,2000.0,2058.968994,400.0,-4.741659e-06,-5.6e-05,-0.000147,-0.001199,0.15,480.0,5.147422,180.0,480.0,,Utility Interactive,
ABB__UNO_2_0_TL_OUTD_S_US__208V_,208,14.462379,2000.0,2067.474121,400.0,-6.348957e-06,-4.1e-05,0.000715,-0.000575,0.11,480.0,5.168685,180.0,480.0,,Utility Interactive,
ABB__UNO_2_0_TL_OUTD_S_US__240V_,240,14.43047,2000.0,2061.599609,400.0,-5.224923e-06,-4.9e-05,0.000331,-0.000658,0.15,480.0,5.153999,180.0,480.0,,Utility Interactive,
ABB__UNO_2_0_TL_OUTD_S_US__277V_,277,15.902328,2000.0,2058.968994,400.0,-4.741659e-06,-5.6e-05,-0.000147,-0.001199,0.15,480.0,5.147422,180.0,480.0,,Utility Interactive,
ABB__UNO_2_5_I_OUTD_S_US__208V_,208,26.671135,2500.0,2621.366943,330.0,-1.2e-05,-5e-05,0.001299,-0.001913,0.4,416.0,7.943536,100.0,416.0,,Utility Interactive,
ABB__UNO_2_5_I_OUTD_S_US__240V_,240,27.052748,2500.0,2602.255859,340.0,-1e-05,-4.5e-05,0.000886,-0.001929,0.4,416.0,7.653694,100.0,416.0,,Utility Interactive,
ABB__UNO_2_5_I_OUTD_S_US__277V_,277,28.358692,2500.0,2592.4729,360.0,-8.163249e-06,-4.5e-05,0.00041,-0.002524,0.5,416.0,7.201314,100.0,416.0,,Utility Interactive,
ABB__UNO_3_0_TL_OUTD_S_US_A__208V_,208,13.705618,3000.0,3110.187988,400.0,-5.190187e-06,-5.6e-05,0.000247,-0.002009,0.11,480.0,7.77547,180.0,480.0,,Utility Interactive,
ABB__UNO_3_0_TL_OUTD_S_US_A__240V_,240,13.57199,3000.0,3097.839111,400.0,-3.990627e-06,-6.3e-05,-0.000215,-0.002931,0.15,480.0,7.744598,180.0,480.0,,Utility Interactive,
ABB__UNO_3_0_TL_OUTD_S_US_A__277V_,277,14.908461,3000.0,3090.608887,400.0,-3.361371e-06,-6.7e-05,-0.00051,-0.003242,0.2,480.0,7.726522,180.0,480.0,,Utility Interactive,
ABB__UNO_3_0_TL_OUTD_S_US_B_C_M_A__208V_,208,13.705618,3000.0,3110.187988,400.0,-5.190187e-06,-5.6e-05,0.000247,-0.002009,0.11,480.0,7.77547,180.0,480.0,,Utility Interactive,
ABB__UNO_3_0_TL_OUTD_S_US_B_C_M_A__240V_,240,13.57199,3000.0,3097.839111,400.0,-3.990627e-06,-6.3e-05,-0.000215,-0.002931,0.15,480.0,7.744598,180.0,480.0,,Utility Interactive,
ABB__UNO_3_0_TL_OUTD_S_US_B_C_M_A__277V_,277,14.908461,3000.0,3090.608887,400.0,-3.361371e-06,-6.7e-05,-0.00051,-0.003242,0.2,480.0,7.726522,180.0,480.0,,Utility Interactive,
ABB__UNO_3_0_TL_OUTD_S_US_B_C_M__208V_,208,13.705618,3000.0,3110.187988,400.0,-5.190187e-06,-5.6e-05,0.000247,-0.002009,0.11,480.0,7.77547,180.0,480.0,,Utility Interactive,
ABB__UNO_3_0_TL_OUTD_S_US_B_C_M__240V_,240,13.57199,3000.0,3097.839111,400.0,-3.990627e-06,-6.3e-05,-0.000215,-0.002931,0.15,480.0,7.744598,180.0,480.0,,Utility Interactive,
ABB__UNO_3_0_TL_OUTD_S_US_B_C_M__277V_,277,14.908461,3000.0,3090.608887,400.0,-3.361371e-06,-6.7e-05,-0.00051,-0.003242,0.2,480.0,7.726522,180.0,480.0,,Utility Interactive,
ABB__UNO_3_0_TL_OUTD_S_US_B_M_A__208V_,208,13.705618,3000.0,3110.187988,400.0,-5.190187e-06,-5.6e-05,0.000247,-0.002009,0.11,480.0,7.77547,180.0,480.0,,Utility Interactive,
ABB__UNO_3_0_TL_OUTD_S_US_B_M_A__240V_,240,13.57199,3000.0,3097.839111,400.0,-3.990627e-06,-6.3e-05,-0.000215,-0.002931,0.15,480.0,7.744598,180.0,480.0,,Utility Interactive,
ABB__UNO_3_0_TL_OUTD_S_US_B_M_A__277V_,277,14.908461,3000.0,3090.608887,400.0,-3.361371e-06,-6.7e-05,-0.00051,-0.003242,0.2,480.0,7.726522,180.0,480.0,,Utility Interactive,
ABB__UNO_3_0_TL_OUTD_S_US_B_M__208V_,208,13.705618,3000.0,3110.187988,400.0,-5.190187e-06,-5.6e-05,0.000247,-0.002009,0.11,480.0,7.77547,180.0,480.0,,Utility Interactive,
ABB__UNO_3_0_TL_OUTD_S_US_B_M__240V_,240,13.57199,3000.0,3097.839111,400.0,-3.990627e-06,-6.3e-05,-0.000215,-0.002931,0.15,480.0,7.744598,180.0,480.0,,Utility Interactive,
ABB__UNO_3_0_TL_OUTD_S_US_B_M__277V_,277,14.908461,3000.0,3090.608887,400.0,-3.361371e-06,-6.7e-05,-0.00051,-0.003242,0.2,480.0,7.726522,180.0,480.0,,Utility Interactive,
ABB__UNO_3_0_TL_OUTD_S_US_C_M_A__208V_,208,13.705618,3000.0,3110.187988,400.0,-5.190187e-06,-5.6e-05,0.000247,-0.002009,0.11,480.0,7.77547,180.0,480.0,,Utility Interactive,
ABB__UNO_3_0_TL_OUTD_S_US_C_M_A__240V_,240,13.57199,3000.0,3097.839111,400.0,-3.990627e-06,-6.3e-05,-0.000215,-0.002931,0.15,480.0,7.744598,180.0,480.0,,Utility Interactive,
ABB__UNO_3_0_TL_OUTD_S_US_C_M_A__277V_,277,14.908461,3000.0,3090.608887,400.0,-3.361371e-06,-6.7e-05,-0.00051,-0.003242,0.2,480.0,7.726522,180.0,480.0,,Utility Interactive,
ABB__UNO_3_0_TL_OUTD_S_US_C_M__208V_,208,13.705618,3000.0,3110.187988,400.0,-5.190187e-06,-5.6e-05,0.000247,-0.002009,0.11,480.0,7.77547,180.0,480.0,,Utility Interactive,
ABB__UNO_3_0_TL_OUTD_S_US_C_M__240V_,240,13.57199,3000.0,3097.839111,400.0,-3.990627e-06,-6.3e-05,-0.000215,-0.002931,0.15,480.0,7.744598,180.0,480.0,,Utility Interactive,
ABB__UNO_3_0_TL_OUTD_S_US_C_M__277V_,277,14.908461,3000.0,3090.608887,400.0,-3.361371e-06,-6.7e-05,-0.00051,-0.003242,0.2,480.0,7.726522,180.0,480.0,,Utility Interactive,
ABB__UNO_3_0_TL_OUTD_S_US_Z_A__208V_,208,13.705618,3000.0,3110.187988,400.0,-5.190187e-06,-5.6e-05,0.000247,-0.002009,0.11,480.0,7.77547,180.0,480.0,,Utility Interactive,
ABB__UNO_3_0_TL_OUTD_S_US_Z_A__240V_,240,13.57199,3000.0,3097.839111,400.0,-3.990627e-06,-6.3e-05,-0.000215,-0.002931,0.15,480.0,7.744598,180.0,480.0,,Utility Interactive,
ABB__UNO_3_0_TL_OUTD_S_US_Z_A__277V_,277,14.908461,3000.0,3090.608887,400.0,-3.361371e-06,-6.7e-05,-0.00051,-0.003242,0.2,480.0,7.726522,180.0,480.0,,Utility Interactive,
ABB__UNO_3_0_TL_OUTD_S_US_Z_M_A__208V_,208,13.705618,3000.0,3110.187988,400.0,-5.190187e-06,-5.6e-05,0.000247,-0.002009,0.11,480.0,7.77547,180.0,480.0,,Utility Interactive,
ABB__UNO_3_0_TL_OUTD_S_US_Z_M_A__240V_,240,13.57199,3000.0,3097.839111,400.0,-3.990627e-06,-6.3e-05,-0.000215,-0.002931,0.15,480.0,7.744598,180.0,480.0,,Utility Interactive,
ABB__UNO_3_0_TL_OUTD_S_US_Z_M_A__277V_,277,14.908461,3000.0,3090.608887,400.0,-3.361371e-06,-6.7e-05,-0.00051,-0.003242,0.2,480.0,7.726522,180.0,480.0,,Utility Interactive,
ABB__UNO_3_0_TL_OUTD_S_US__208V_,208,13.705618,3000.0,3110.187988,400.0,-5.190187e-06,-5.6e-05,0.000247,-0.002009,0.11,480.0,7.77547,180.0,480.0,,Utility Interactive,
ABB__UNO_3_0_TL_OUTD_S_US__240V_,240,13.57199,3000.0,3097.839111,400.0,-3.990627e-06,-6.3e-05,-0.000215,-0.002931,0.15,480.0,7.744598,180.0,480.0,,Utility Interactive,
ABB__UNO_3_0_TL_OUTD_S_US__277V_,277,14.908461,3000.0,3090.608887,400.0,-3.361371e-06,-6.7e-05,-0.00051,-0.003242,0.2,480.0,7.726522,180.0,480.0,,Utility Interactive,
ABB__UNO_7_6_TL_OUTD_S_US_A__208V_,208,31.911335,7600.0,7867.568359,340.0,-2.137649e-06,-2.2e-05,0.000899,0.000353,2.28,480.0,23.139907,200.0,480.0,10/15/2018,Utility Interactive,
ABB__UNO_7_6_TL_OUTD_S_US_A__240V_,240,35.944004,7600.0,7830.652832,380.0,-1.872217e-06,-3.7e-05,-0.000294,-0.000418,2.28,480.0,20.606981,200.0,480.0,10/15/2018,Utility Interactive,
ABB__UNO_7_6_TL_OUTD_S_US_A__277V_,277,41.132671,7600.0,7815.418945,380.0,-1.543626e-06,-4.8e-05,-0.001491,-0.002457,2.28,480.0,20.566892,200.0,480.0,10/15/2018,Utility Interactive,
ABB__UNO_7_6_TL_OUTD_S_US_Z_A__208V_,208,31.911335,7600.0,7867.568359,340.0,-2.137649e-06,-2.2e-05,0.000899,0.000353,2.28,480.0,23.139907,200.0,480.0,10/15/2018,Utility Interactive,
ABB__UNO_7_6_TL_OUTD_S_US_Z_A__240V_,240,35.944004,7600.0,7830.652832,380.0,-1.872217e-06,-3.7e-05,-0.000294,-0.000418,2.28,480.0,20.606981,200.0,480.0,10/15/2018,Utility Interactive,
ABB__UNO_7_6_TL_OUTD_S_US_Z_A__277V_,277,41.132671,7600.0,7815.418945,380.0,-1.543626e-06,-4.8e-05,-0.001491,-0.002457,2.28,480.0,20.566892,200.0,480.0,10/15/2018,Utility Interactive,
ABB__UNO_7_6_TL_OUTD_S_US_Z_M_A__208V_,208,31.911335,7600.0,7867.568359,340.0,-2.137649e-06,-2.2e-05,0.000899,0.000353,2.28,480.0,23.139907,200.0,480.0,10/15/2018,Utility Interactive,
ABB__UNO_7_6_TL_OUTD_S_US_Z_M_A__240V_,240,35.944004,7600.0,7830.652832,380.0,-1.872217e-06,-3.7e-05,-0.000294,-0.000418,2.28,480.0,20.606981,200.0,480.0,10/15/2018,Utility Interactive,
ABB__UNO_7_6_TL_OUTD_S_US_Z_M_A__277V_,277,41.132671,7600.0,7815.418945,380.0,-1.543626e-06,-4.8e-05,-0.001491,-0.002457,2.28,480.0,20.566892,200.0,480.0,10/15/2018,Utility Interactive,
ABB__UNO_7_6_TL_OUTD_S_US_Z_M__208V_,208,31.911335,7600.0,7867.568359,340.0,-2.137649e-06,-2.2e-05,0.000899,0.000353,2.28,480.0,23.139907,200.0,480.0,,Utility Interactive,
ABB__UNO_7_6_TL_OUTD_S_US_Z_M__240V_,240,35.944004,7600.0,7830.652832,380.0,-1.872217e-06,-3.7e-05,-0.000294,-0.000418,2.28,480.0,20.606981,200.0,480.0,,Utility Interactive,
ABB__UNO_7_6_TL_OUTD_S_US_Z_M__277V_,277,41.132671,7600.0,7815.418945,380.0,-1.543626e-06,-4.8e-05,-0.001491,-0.002457,2.28,480.0,20.566892,200.0,480.0,,Utility Interactive,
ABB__UNO_8_6_TL_OUTD_S_US_A__240V_,240,34.087761,8600.0,8863.232422,380.0,-1.551641e-06,-4.1e-05,-0.000267,-0.000793,2.58,480.0,23.324296,200.0,480.0,10/15/2018,Utility Interactive,
